"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
26.146,26.1472,26.146,26.1398,26.1333,26.1237,26.1143,26.1047,26.0975,26.087,26.0794,26.0725,26.0672,26.0615,26.0582,26.0547,26.052,26.0491,26.0441,26.0388,26.0328,26.0215,26.0139,26.0026,25.9792,25.9628,25.9139,25.8484,25.7857,25.6911,25.5993,25.5214,25.3688,25.1622,25.0066,24.8124,24.589,24.2733,23.969,23.6752,23.4147,23.2261,23.0269,22.8502,22.6511,22.4196,22.2441,22.1333,21.9295,21.7839,21.5896,21.4518,21.3486,21.2186,21.1177,21.0128,20.8924,20.7764,20.6772,20.5593,20.4682,20.3656,20.2421,20.1589,20.0447,19.9671,19.8578,19.7678,19.6704,19.5739,19.4686,19.3732,19.2572,19.1791,19.0646,18.9342,18.8437,18.7477,18.6412,18.5501,18.4505,18.3526,18.243,18.1104,17.976,17.8849,17.7495,17.5996,17.4804,17.342,17.2023,17.1022,16.9594,16.8213,16.6844,16.572,16.4389,16.3169,16.1786,16.0546
25.8632,25.8659,25.8664,25.8673,25.8681,25.8685,25.8693,25.8695,25.8698,25.8703,25.8695,25.8699,25.8713,25.8716,25.8717,25.8721,25.8723,25.8724,25.8727,25.8731,25.8736,25.8741,25.8728,25.8714,25.8721,25.87,25.869,25.8683,25.864,25.8356,25.7,25.5438,25.3477,25.1925,25.0998,24.9937,24.8777,24.7689,24.6625,24.492,24.238,24.0057,23.7269,23.4808,23.2107,23.0119,22.8447,22.7105,22.5244,22.3806,22.2038,22.0782,21.9253,21.7579,21.5304,21.3155,21.1901,21.0538,20.8771,20.6766,20.4879,20.3173,20.1533,20.0058,19.8595,19.7452,19.6339,19.5069,19.2606,19.1538,19.0423,18.9434,18.838,18.7429,18.633,18.566,18.4689,18.3461,18.2421,18.1358,17.9812,17.866,17.7574,17.6635,17.5356,17.4074,17.2637,17.0894,16.9629,16.8518,16.7221,16.6055,16.4855,16.36,16.1521,16.0558,15.9844,15.8895,15.8465,15.7476
25.8202,25.8216,25.8216,25.8177,25.8127,25.8091,25.8037,25.7978,25.7904,25.7809,25.7702,25.7593,25.7461,25.7301,25.7202,25.7087,25.7022,25.6971,25.6891,25.6844,25.6793,25.6741,25.6672,25.6625,25.6551,25.6501,25.6468,25.6359,25.6222,25.6081,25.5924,25.5842,25.5653,25.5383,25.5199,25.4902,25.4297,25.3709,25.3228,25.2639,25.1716,25.0846,25.023,24.9149,24.8163,24.6747,24.5251,24.321,24.1961,24.0714,23.8965,23.7228,23.5615,23.323,23.1301,22.9936,22.8159,22.626,22.4089,22.2866,22.176,22.0388,21.8606,21.7286,21.6109,21.486,21.3954,21.3007,21.1916,21.0729,20.9561,20.8437,20.7514,20.6669,20.5484,20.453,20.3353,20.2233,20.0868,19.9578,19.8723,19.7793,19.6656,19.5638,19.4255,19.2939,19.1792,19.0268,18.8666,18.7268,18.6442,18.5192,18.3904,18.2612,18.1511,18.0161,17.8785,17.7351,17.6163,17.4564
25.0021,25.0069,25.0018,24.9935,24.9891,24.9847,24.9791,24.9719,24.9647,24.9617,24.959,24.9575,24.9528,24.9519,24.9522,24.9509,24.9487,24.9469,24.9466,24.9452,24.9438,24.9424,24.9411,24.9381,24.9366,24.9354,24.9338,24.933,24.9319,24.9311,24.9302,24.9239,24.9084,24.8781,24.8905,24.8742,24.8517,24.8241,24.7914,24.7521,24.7069,24.6638,24.6128,24.5382,24.4902,24.399,24.3062,24.2083,24.0907,23.9327,23.8434,23.7399,23.6713,23.5367,23.4592,23.3397,23.2735,23.1985,23.107,23.0392,22.9427,22.8301,22.7463,22.614,22.5249,22.4323,22.3421,22.2295,22.1005,21.9647,21.8518,21.7709,21.6505,21.5216,21.3948,21.294,21.1586,21.0342,20.9492,20.8444,20.711,20.5808,20.4807,20.3734,20.2815,20.1844,20.0796,19.9627,19.8477,19.7083,19.5744,19.502,19.3184,19.2267,19.0903,18.9738,18.8262,18.7145,18.5303,18.3885
24.5935,24.5934,24.557,24.5437,24.5366,24.5243,24.5143,24.5067,24.4965,24.4768,24.4545,24.4374,24.4219,24.4088,24.3992,24.3889,24.3797,24.3665,24.3536,24.3365,24.3224,24.3061,24.2971,24.2795,24.2679,24.2581,24.2326,24.1986,24.1582,24.1246,24.0708,24.0029,23.938,23.8717,23.8256,23.759,23.6875,23.6325,23.586,23.5513,23.5256,23.4941,23.4657,23.4273,23.3894,23.3409,23.2874,23.2226,23.1781,23.1187,23.0451,22.9795,22.936,22.8864,22.8357,22.7886,22.7306,22.6689,22.6046,22.5412,22.4833,22.4222,22.348,22.2579,22.1437,22.0217,21.922,21.8304,21.7107,21.5669,21.4641,21.3578,21.2756,21.1877,21.0624,20.9633,20.8638,20.8031,20.722,20.6309,20.5489,20.4705,20.3958,20.277,20.1265,19.998,19.8358,19.7347,19.6366,19.5324,19.3987,19.2348,19.088,18.9662,18.818,18.6746,18.5438,18.3889,18.2554,18.1126
24.364,24.364,24.3653,24.3658,24.368,24.3694,24.3713,24.3707,24.3703,24.3716,24.3714,24.3727,24.3723,24.3724,24.3722,24.3713,24.3704,24.3694,24.3702,24.37,24.3683,24.3666,24.3642,24.3633,24.3619,24.3612,24.3612,24.36,24.3592,24.3587,24.3585,24.3574,24.3572,24.3569,24.3562,24.3552,24.3542,24.3531,24.3515,24.3503,24.3472,24.343,24.3362,24.3314,24.3179,24.3082,24.2877,24.2616,24.229,24.1785,24.1122,24.0358,23.9641,23.912,23.8384,23.7356,23.6207,23.4943,23.3788,23.2349,23.1259,23.0441,22.9033,22.7845,22.6643,22.5404,22.4384,22.3344,22.2405,22.1272,22.0343,21.9444,21.848,21.7513,21.653,21.5658,21.4886,21.4096,21.3261,21.2586,21.1482,21.0577,20.9615,20.8753,20.7706,20.6641,20.5713,20.4557,20.3267,20.2163,20.1065,19.9793,19.8382,19.7018,19.5544,19.4353,19.3169,19.1927,19.0342,18.8884
24.4336,24.4352,24.4306,24.4254,24.4225,24.4195,24.4158,24.4143,24.4108,24.4073,24.4017,24.3966,24.3942,24.3905,24.3889,24.3871,24.3852,24.3831,24.3816,24.3798,24.3792,24.379,24.3785,24.3782,24.378,24.3783,24.3771,24.3737,24.3716,24.3686,24.3653,24.3631,24.3592,24.3572,24.3497,24.3403,24.3319,24.3221,24.307,24.2981,24.2816,24.2647,24.2479,24.2327,24.216,24.1878,24.1543,24.1107,24.0657,24.0343,23.9895,23.9516,23.9177,23.8779,23.8329,23.7798,23.7452,23.6915,23.6443,23.5796,23.5234,23.4671,23.4021,23.362,23.3067,23.2416,23.1673,23.098,23.0204,22.9494,22.8932,22.8001,22.7138,22.6614,22.5527,22.4641,22.3661,22.2885,22.1937,22.0774,21.9889,21.8517,21.7392,21.6033,21.4445,21.3215,21.218,21.1119,20.9813,20.8794,20.7316,20.5901,20.4736,20.3232,20.1703,20.0094,19.8063,19.6682,19.5613,19.4697
25.9729,25.9681,25.934,25.8948,25.89,25.879,25.8715,25.8586,25.8441,25.8362,25.8193,25.7932,25.7329,25.666,25.6165,25.5463,25.4667,25.3624,25.2824,25.2316,25.1869,25.1314,25.0989,25.0275,24.9887,24.9525,24.9025,24.8595,24.8247,24.7695,24.703,24.6202,24.5272,24.462,24.3881,24.3392,24.2551,24.1974,24.1272,24.0587,23.9603,23.8767,23.8156,23.7646,23.7034,23.6362,23.5666,23.4988,23.4286,23.344,23.268,23.1586,23.0929,23.0015,22.9166,22.8529,22.7682,22.6537,22.5632,22.4844,22.4108,22.3189,22.2226,22.1462,22.0941,22.0318,21.9477,21.8735,21.8045,21.7327,21.6562,21.5936,21.5195,21.4523,21.4041,21.3273,21.253,21.1645,21.092,21.0092,20.9196,20.8227,20.7252,20.6505,20.5824,20.4905,20.3851,20.2742,20.1716,20.0365,19.969,19.8801,19.7744,19.6742,19.5601,19.4831,19.4123,19.3224,19.2204,19.1316
25.9039,25.9011,25.8935,25.8671,25.8429,25.8237,25.8182,25.8104,25.8063,25.8037,25.7954,25.7881,25.7804,25.7738,25.769,25.765,25.7609,25.7551,25.7499,25.7452,25.7381,25.733,25.7284,25.7234,25.7208,25.7168,25.711,25.7019,25.6647,25.6015,25.5138,25.4304,25.3148,25.2096,25.103,24.9959,24.8865,24.8169,24.7544,24.6716,24.5767,24.4708,24.3819,24.2844,24.1766,24.0938,24.0079,23.9186,23.8259,23.7523,23.6826,23.6093,23.5436,23.4697,23.3957,23.3384,23.2666,23.1933,23.1211,23.0499,22.9856,22.9128,22.8438,22.7917,22.7355,22.6655,22.5933,22.5259,22.4511,22.3719,22.3258,22.2856,22.2154,22.1434,22.0802,22.0046,21.931,21.8605,21.7693,21.6835,21.5928,21.4835,21.3733,21.2825,21.1674,21.0457,20.9192,20.8297,20.7148,20.6115,20.5259,20.4249,20.2927,20.1576,20.0353,19.9326,19.8192,19.7248,19.6339,19.4874
26.2642,26.2654,26.2635,26.2594,26.2488,26.2369,26.2252,26.2115,26.202,26.1842,26.1588,26.1334,26.1058,26.081,26.0604,26.0389,26.0175,26.0059,25.9891,25.9691,25.9374,25.8981,25.8232,25.6608,25.4707,25.1892,24.8869,24.6064,24.4278,24.2706,24.1428,24.0406,23.927,23.833,23.7431,23.6384,23.559,23.4769,23.4026,23.3025,23.2201,23.1274,23.0395,22.9647,22.8845,22.8211,22.7515,22.6651,22.6054,22.5439,22.4845,22.4442,22.3752,22.2936,22.2118,22.1391,22.0472,21.9445,21.8651,21.7801,21.6974,21.6122,21.52,21.4546,21.3918,21.3197,21.2547,21.1889,21.1164,21.0134,20.9067,20.829,20.7574,20.6436,20.5013,20.3769,20.2467,20.1505,20.0482,19.9552,19.8726,19.7896,19.6953,19.5943,19.4933,19.3863,19.2714,19.157,19.0518,18.9507,18.8382,18.7518,18.6277,18.5147,18.4119,18.308,18.1976,18.0746,17.9651,17.8575
26.2542,26.2562,26.2554,26.2554,26.2543,26.2512,26.2445,26.2384,26.2343,26.2297,26.2222,26.2173,26.2154,26.2133,26.2116,26.2097,26.2078,26.2038,26.1977,26.1904,26.1845,26.1799,26.1779,26.1754,26.1725,26.1683,26.1634,26.1566,26.1481,26.1286,26.0547,25.9493,25.8333,25.7465,25.6028,25.4271,25.2866,25.1891,25.0704,24.9827,24.8685,24.768,24.6472,24.5215,24.3843,24.2599,24.1814,24.0806,23.9675,23.878,23.7899,23.6901,23.5957,23.5279,23.4492,23.3751,23.2755,23.1899,23.1063,23.0206,22.9449,22.889,22.8264,22.7646,22.6946,22.6284,22.5648,22.4835,22.421,22.353,22.2836,22.2144,22.1507,22.0749,21.9876,21.915,21.8225,21.7593,21.6964,21.5995,21.5163,21.4247,21.3071,21.2036,21.116,21.0296,20.9584,20.87,20.7481,20.6503,20.5331,20.4139,20.3053,20.1974,20.0975,19.9662,19.8218,19.6889,19.5543,19.4237
24.9653,24.967,24.9704,24.9726,24.97,24.9685,24.9679,24.9683,24.9687,24.9691,24.97,24.971,24.9709,24.9718,24.9723,24.9723,24.9731,24.9738,24.974,24.9743,24.9749,24.9751,24.9757,24.976,24.9765,24.9768,24.977,24.9776,24.9779,24.9779,24.9773,24.9769,24.9731,24.9668,24.9632,24.9637,24.9586,24.941,24.91,24.8552,24.8265,24.7773,24.7136,24.6445,24.5115,24.3562,24.2293,24.0922,23.9551,23.817,23.6357,23.4637,23.3572,23.2409,23.1448,23.0205,22.8999,22.7619,22.6325,22.5034,22.3926,22.2947,22.2185,22.1076,22.0073,21.926,21.7983,21.697,21.5968,21.5214,21.4022,21.2721,21.192,21.078,20.961,20.858,20.7603,20.6508,20.556,20.4293,20.3155,20.2298,20.1307,20.0527,19.9547,19.8333,19.6817,19.5218,19.4307,19.3385,19.2252,19.1248,19.0042,18.8713,18.8018,18.7199,18.6076,18.5046,18.4069,18.3173
23.6228,23.6184,23.6182,23.6189,23.6198,23.6208,23.621,23.6197,23.6192,23.6189,23.6198,23.6205,23.6209,23.6208,23.6203,23.6191,23.6171,23.6162,23.615,23.6148,23.6143,23.6128,23.6121,23.6111,23.6097,23.6091,23.6091,23.6084,23.6075,23.6076,23.6076,23.6067,23.6044,23.5994,23.5938,23.579,23.5398,23.4964,23.4169,23.3676,23.3099,23.1917,23.0893,22.9597,22.8043,22.6906,22.5608,22.4667,22.3592,22.2344,22.0979,21.9762,21.8849,21.8004,21.6701,21.5642,21.4601,21.3475,21.2171,21.1072,21.0041,20.882,20.751,20.6574,20.555,20.4809,20.3724,20.2219,20.1066,19.9901,19.9,19.7898,19.6289,19.5016,19.3798,19.2326,19.1053,18.9779,18.8448,18.7351,18.628,18.4942,18.3639,18.2203,18.1142,18.0047,17.8901,17.7434,17.5346,17.3093,17.1737,17.0839,16.8996,16.702,16.5936,16.4694,16.3486,16.2121,16.0858,15.9607
23.6291,23.6319,23.6341,23.6342,23.6352,23.6363,23.6357,23.6365,23.6367,23.6366,23.636,23.635,23.634,23.6336,23.6324,23.6325,23.6312,23.631,23.6307,23.6308,23.6311,23.6323,23.632,23.6316,23.632,23.6316,23.6315,23.6298,23.6295,23.6295,23.6295,23.6289,23.6284,23.628,23.6279,23.6279,23.6281,23.6284,23.6282,23.6281,23.6281,23.6277,23.6255,23.6206,23.6136,23.6077,23.6002,23.5894,23.5797,23.5712,23.5602,23.5505,23.5385,23.526,23.5124,23.4957,23.4828,23.4583,23.4365,23.4162,23.3916,23.3658,23.3365,23.3151,23.2971,23.2738,23.258,23.2402,23.2136,23.1814,23.1563,23.1286,23.0887,23.0485,23.0247,22.9971,22.9742,22.9438,22.9129,22.891,22.8622,22.8349,22.8011,22.7336,22.6881,22.6484,22.622,22.5658,22.5032,22.4131,22.3073,22.2111,22.13,22.0464,21.9578,21.8772,21.7468,21.6102,21.4286,21.24
24.4734,24.475,24.4735,24.4681,24.4647,24.4614,24.455,24.4503,24.4454,24.4312,24.3911,24.3149,24.2269,24.1645,24.0813,23.9905,23.8839,23.8055,23.7188,23.65,23.6045,23.5539,23.5109,23.4506,23.3769,23.3242,23.2751,23.2194,23.1771,23.1344,23.0946,23.0335,22.9832,22.9449,22.917,22.8915,22.8583,22.8304,22.7969,22.7602,22.7269,22.6967,22.6695,22.646,22.6203,22.6005,22.5829,22.5557,22.5255,22.5022,22.4822,22.4351,22.4101,22.3918,22.381,22.3613,22.3399,22.3205,22.294,22.2638,22.2404,22.2175,22.1911,22.1582,22.1307,22.1014,22.0639,22.0383,21.9964,21.9402,21.8811,21.8158,21.7456,21.6553,21.5856,21.494,21.3583,21.1752,21.0444,20.9572,20.8627,20.7857,20.6532,20.5373,20.4202,20.2924,20.1265,19.9745,19.8447,19.7016,19.5231,19.3863,19.1824,19.0097,18.8121,18.6492,18.4924,18.3923,18.3266,18.2325
25.1275,25.1301,25.122,25.1068,25.0893,25.0769,25.062,25.0366,25.0262,25.0173,25.0114,24.9952,24.97,24.9517,24.9206,24.882,24.8498,24.8276,24.8071,24.7838,24.7479,24.7032,24.6454,24.6129,24.5611,24.4746,24.3742,24.2923,24.2024,24.1333,24.069,23.9777,23.8922,23.8248,23.7388,23.6794,23.6109,23.5441,23.4995,23.4531,23.419,23.3829,23.3471,23.3103,23.2573,23.2042,23.1657,23.1181,23.0761,23.0269,22.9792,22.9417,22.899,22.8396,22.7605,22.6868,22.6407,22.5763,22.4923,22.4099,22.3428,22.2687,22.1937,22.0762,22.0144,21.9266,21.8215,21.7254,21.6227,21.535,21.4569,21.3698,21.2881,21.224,21.1295,21.0313,20.96,20.8696,20.7874,20.6705,20.5639,20.4549,20.3432,20.2221,20.1128,20.0247,19.9001,19.7293,19.5781,19.4046,19.2587,19.1328,19.0049,18.857,18.71,18.5945,18.4957,18.3817,18.2421,18.1333
25.2995,25.3013,25.3006,25.2998,25.2997,25.3014,25.3021,25.2961,25.293,25.2912,25.2918,25.2907,25.2911,25.2861,25.2859,25.286,25.28,25.2752,25.2724,25.2693,25.2658,25.2575,25.1965,25.0767,24.9328,24.822,24.7344,24.606,24.4322,24.3069,24.1718,24.0782,23.9691,23.8715,23.7593,23.6347,23.5556,23.482,23.3996,23.3116,23.2599,23.2167,23.1495,23.1032,23.0451,22.9967,22.9368,22.8934,22.8628,22.82,22.7792,22.7278,22.6943,22.6558,22.6239,22.5779,22.5371,22.4902,22.4567,22.4142,22.3757,22.3292,22.2839,22.2468,22.2043,22.1615,22.1234,22.0757,22.0128,21.9623,21.9191,21.8691,21.8065,21.749,21.6966,21.6259,21.5618,21.51,21.4377,21.3643,21.2782,21.2045,21.1488,21.0829,21.0151,20.9509,20.8934,20.8247,20.7408,20.6402,20.552,20.4309,20.3073,20.1926,20.0878,19.9844,19.8721,19.7374,19.6201,19.5249
26.2665,26.2626,26.2593,26.2619,26.2533,26.251,26.2471,26.2379,26.2272,26.2181,26.2084,26.1896,26.1758,26.1656,26.1506,26.1214,26.0823,26.0305,25.98,25.9241,25.8581,25.8009,25.7381,25.6776,25.6268,25.5544,25.4994,25.4282,25.3585,25.2801,25.2038,25.0938,24.9733,24.8594,24.7534,24.6598,24.573,24.4992,24.4081,24.3244,24.2535,24.1826,24.1193,24.0632,24.0197,23.9651,23.9078,23.8562,23.7933,23.7404,23.6934,23.6442,23.5941,23.5446,23.4963,23.4514,23.4086,23.3653,23.3255,23.2651,23.2188,23.167,23.111,23.0588,23.0006,22.9476,22.8908,22.838,22.7784,22.718,22.6727,22.6189,22.5703,22.5177,22.4524,22.3658,22.3093,22.2712,22.2078,22.1213,22.0343,21.9756,21.8956,21.8007,21.6903,21.5965,21.4935,21.4037,21.3148,21.229,21.1033,20.9952,20.8718,20.7366,20.5571,20.4223,20.263,20.1208,20.0235,19.8846
27.1361,27.1381,27.1359,27.1286,27.1171,27.0992,27.0912,27.0784,27.0687,27.064,27.0604,27.0548,27.0496,27.0478,27.0466,27.0444,27.0404,27.0393,27.0354,27.0284,27.0058,26.9809,26.9026,26.7317,26.632,26.5273,26.4215,26.2823,26.1706,26.009,25.8782,25.7294,25.5223,25.3197,25.1325,24.9538,24.8209,24.6643,24.5062,24.3862,24.2442,24.1147,23.9616,23.8635,23.7435,23.6322,23.4712,23.3364,23.2504,23.1402,23.0399,22.9352,22.8513,22.7435,22.6375,22.5419,22.4291,22.2991,22.1778,22.0648,21.9942,21.9041,21.7671,21.6157,21.5379,21.4464,21.3536,21.2907,21.2219,21.1462,21.0403,20.9309,20.8146,20.7267,20.6084,20.4542,20.2947,20.1324,20.0277,19.9287,19.828,19.7369,19.6613,19.5579,19.4773,19.3682,19.2415,19.113,18.9923,18.8792,18.7675,18.6445,18.5625,18.4573,18.2977,18.1309,18.0107,17.9283,17.822,17.7032
26.8438,26.8273,26.824,26.8149,26.804,26.8004,26.7956,26.7958,26.7927,26.7918,26.7904,26.7897,26.7894,26.7892,26.7895,26.7891,26.7887,26.7878,26.7879,26.7874,26.7861,26.7861,26.7857,26.785,26.7788,26.7157,26.5885,26.5058,26.3836,26.3234,26.1415,25.7972,25.4899,25.2583,25.0334,24.7932,24.6169,24.4347,24.2751,24.1547,24.0319,23.944,23.8424,23.7313,23.6437,23.5903,23.4886,23.4182,23.3325,23.2528,23.1786,23.1119,23.0605,22.9776,22.9271,22.8672,22.8072,22.7391,22.6877,22.6333,22.5779,22.5302,22.4703,22.4099,22.3614,22.306,22.2253,22.1577,22.1139,22.0671,22.006,21.9476,21.8928,21.8284,21.7751,21.703,21.643,21.5899,21.5127,21.4372,21.3627,21.3091,21.2355,21.1559,21.0999,21.0131,20.9343,20.8638,20.7916,20.7448,20.6431,20.5642,20.4685,20.3645,20.2748,20.1962,20.101,19.9809,19.8544,19.737
26.1057,26.1115,26.1103,26.1096,26.1096,26.1084,26.1057,26.105,26.1041,26.1037,26.1029,26.1025,26.1022,26.1023,26.1022,26.1004,26.0999,26.0992,26.0993,26.0997,26.099,26.0989,26.0983,26.0978,26.0975,26.097,26.0972,26.0958,26.0926,26.0705,26.0028,25.9172,25.8787,25.783,25.6189,25.4558,25.336,25.2044,25.0569,24.857,24.643,24.4614,24.2564,24.059,23.9019,23.8028,23.7023,23.5428,23.4169,23.3099,23.1997,23.1147,22.9929,22.8577,22.7622,22.6433,22.5684,22.4716,22.3967,22.2627,22.1729,22.1086,22.0306,21.9404,21.8325,21.7473,21.6676,21.5744,21.493,21.4143,21.3482,21.2576,21.1761,21.111,20.9938,20.8848,20.7522,20.6492,20.5432,20.4385,20.3398,20.2538,20.1316,20.039,19.9593,19.8779,19.7453,19.6116,19.5133,19.3855,19.2661,19.2001,19.1327,19.0377,18.9118,18.7725,18.6285,18.4923,18.3905,18.2805
24.0389,24.0442,24.0445,24.0442,24.0455,24.0467,24.046,24.0463,24.0459,24.0463,24.0466,24.0469,24.0473,24.047,24.0468,24.0472,24.0475,24.0471,24.0479,24.048,24.0475,24.0461,24.0455,24.0445,24.0436,24.0431,24.042,24.042,24.0404,24.0394,24.0374,24.0366,24.0346,24.0344,24.0341,24.034,24.0346,24.0351,24.0348,24.0346,24.0347,24.0343,24.0331,24.0323,24.0316,24.0296,24.0258,24.0182,23.9654,23.8784,23.8069,23.6651,23.5122,23.3812,23.2009,22.974,22.792,22.6017,22.4617,22.3288,22.2085,22.0898,22.0018,21.9145,21.8268,21.7348,21.6355,21.5298,21.4191,21.3215,21.215,21.0674,20.9622,20.8766,20.7789,20.6706,20.5909,20.4992,20.3908,20.2715,20.1619,20.0693,19.9792,19.8577,19.7427,19.655,19.5254,19.4327,19.3202,19.2181,19.1062,18.9538,18.8228,18.7208,18.6284,18.5326,18.4282,18.3098,18.1778,18.0676
24.3794,24.3663,24.3828,24.3844,24.3848,24.3853,24.3846,24.3764,24.3408,24.237,24.1321,24.0756,24.0421,23.9846,23.942,23.8899,23.8424,23.811,23.774,23.7608,23.7456,23.7325,23.7169,23.7033,23.6895,23.6717,23.6383,23.6072,23.5806,23.5736,23.5693,23.5531,23.5441,23.5316,23.5187,23.5156,23.5084,23.5025,23.4968,23.4924,23.49,23.4879,23.4816,23.4754,23.4694,23.4589,23.4506,23.4498,23.4407,23.4228,23.4043,23.3951,23.3761,23.3376,23.3046,23.2593,23.2536,23.2111,23.1552,23.1132,23.0063,22.9165,22.7886,22.6683,22.5826,22.453,22.3541,22.2769,22.1598,21.9931,21.92,21.8039,21.6519,21.5209,21.4235,21.3496,21.2921,21.204,21.0377,20.9301,20.7707,20.62,20.4853,20.3672,20.1943,20.0582,19.9149,19.7858,19.5463,19.4943,19.4434,19.3172,19.1535,19.0587,18.9114,18.6225,18.377,18.311,18.0322,17.8332
23.0579,23.0646,23.0622,23.0621,23.062,23.0621,23.0629,23.0637,23.0644,23.0648,23.0653,23.0658,23.0662,23.0663,23.0666,23.0665,23.0668,23.0668,23.0669,23.0667,23.0663,23.0633,23.0538,23.0488,23.0321,23.0197,23.0052,22.9927,22.979,22.9657,22.9511,22.9334,22.9232,22.9158,22.9065,22.8975,22.8846,22.8695,22.8547,22.8483,22.8435,22.8414,22.8348,22.8279,22.8218,22.8155,22.8016,22.7874,22.7764,22.7598,22.7387,22.7102,22.6868,22.6721,22.6541,22.6255,22.5799,22.5422,22.4952,22.458,22.4296,22.4031,22.3703,22.3334,22.298,22.2354,22.1806,22.1179,22.0355,21.9796,21.9284,21.8731,21.8261,21.7679,21.6989,21.6516,21.5662,21.5207,21.4331,21.3649,21.2924,21.2072,21.0936,21.0002,20.9015,20.8405,20.7736,20.7002,20.6423,20.5617,20.4945,20.4272,20.3675,20.2326,20.1205,20.0055,19.8922,19.7895,19.6713,19.5224
23.5263,23.5305,23.5299,23.529,23.5276,23.5263,23.5263,23.5247,23.5224,23.5193,23.5143,23.5103,23.4942,23.4561,23.4085,23.3657,23.3257,23.2945,23.2552,23.2222,23.1807,23.1541,23.1268,23.1038,23.0765,23.0493,23.0317,23.0064,22.9591,22.9094,22.8629,22.8355,22.8114,22.7885,22.7587,22.7285,22.6971,22.6752,22.6538,22.6247,22.6041,22.5806,22.5642,22.5461,22.532,22.5167,22.5057,22.4985,22.4914,22.4773,22.4593,22.4398,22.4309,22.4212,22.4075,22.3905,22.3702,22.3412,22.3214,22.2992,22.2719,22.2344,22.1854,22.1278,22.0715,22.0335,21.9839,21.9321,21.8813,21.8442,21.7769,21.7092,21.6239,21.5632,21.5065,21.454,21.3694,21.2883,21.2279,21.1509,21.0842,20.9938,20.9221,20.8545,20.7501,20.6758,20.5991,20.5,20.4345,20.3179,20.2485,20.1969,20.1069,20.0227,19.9194,19.8147,19.6961,19.4878,19.3385,19.2051
24.4496,24.4512,24.4502,24.43,24.4042,24.372,24.3437,24.3191,24.2743,24.2005,24.1423,24.0857,24.0216,23.9679,23.8699,23.759,23.6752,23.6109,23.5876,23.5547,23.518,23.4824,23.4624,23.4315,23.4033,23.3723,23.3386,23.2931,23.2542,23.2145,23.1774,23.146,23.109,23.0686,23.0198,22.9914,22.9585,22.9002,22.8596,22.8169,22.7758,22.6994,22.6214,22.5603,22.5129,22.4653,22.3984,22.3454,22.2936,22.256,22.2094,22.1721,22.1146,22.0642,22.0155,21.9612,21.8913,21.8174,21.706,21.6406,21.5851,21.5159,21.4569,21.3972,21.325,21.2301,21.149,21.0815,21.0252,20.949,20.8986,20.8384,20.7668,20.7072,20.6289,20.5268,20.4327,20.3135,20.1955,20.0732,19.9246,19.7894,19.6741,19.5434,19.4204,19.3268,19.2139,19.1237,19.0367,18.9568,18.8321,18.706,18.6024,18.5154,18.3768,18.2536,18.1335,17.9411,17.7962,17.6525
25.9175,25.9185,25.9187,25.9208,25.9223,25.9218,25.9219,25.9207,25.9204,25.9196,25.9192,25.918,25.917,25.9126,25.9073,25.8834,25.8315,25.7545,25.6966,25.5481,25.3893,25.283,25.1776,25.0923,24.9907,24.8999,24.8218,24.7028,24.5789,24.4555,24.361,24.2392,24.114,23.973,23.8593,23.7441,23.6667,23.5851,23.4956,23.4143,23.3343,23.2452,23.1709,23.1162,23.0524,22.9763,22.9304,22.8684,22.8022,22.7556,22.7019,22.6342,22.5617,22.5019,22.4395,22.3701,22.3216,22.2704,22.2094,22.1364,22.0765,22.0058,21.9285,21.8497,21.775,21.6983,21.5978,21.4905,21.3883,21.2475,21.1642,21.0539,20.9541,20.8655,20.7424,20.5997,20.4696,20.3706,20.2675,20.1768,20.0715,19.9156,19.779,19.6152,19.4974,19.3713,19.2222,19.0956,18.9569,18.7917,18.6117,18.4606,18.2776,18.0939,17.9395,17.818,17.7086,17.5345,17.3402,17.2265
